name,src_file,src_line,total_ns,counts
schedule{name=Update},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/schedule/schedule.rs,562,111935912,1
system{name="lod::scene::refresh::cull_regions::enqueue::produce_lod_cull_for_region<lod_avian::AvianLodSceneRegionIndex<'_, '_, chico_groves::shamanhome::vc::Shamanhome>, chico_sbs_trees_playground::vegetation_lod::VegetationCull, chico_groves::shamanhome::vc::Shamanhome, bevy_ecs::query::filter::With<bevy_camera::camera::Camera>>"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/system/function_system.rs,52,1564709,1
system{name="lod::scene::refresh::cull_regions::enqueue::produce_lod_cull_for_region<lod_avian::AvianLodSceneRegionIndex<'_, '_, chico_groves::tropical_thicket::vc::TropicalThicket>, chico_sbs_trees_playground::vegetation_lod::VegetationCull, chico_groves::tropical_thicket::vc::TropicalThicket, bevy_ecs::query::filter::With<bevy_camera::camera::Camera>>"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/system/function_system.rs,52,1562959,1
system{name="lod::scene::refresh::cull_regions::enqueue::produce_lod_cull_for_region<lod_avian::AvianLodSceneRegionIndex<'_, '_, chico_groves::dryland::vc::Dryland>, chico_sbs_trees_playground::vegetation_lod::VegetationCull, chico_groves::dryland::vc::Dryland, bevy_ecs::query::filter::With<bevy_camera::camera::Camera>>"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/system/function_system.rs,52,1562875,1
system{name="lod::scene::refresh::cull_regions::enqueue::produce_lod_cull_for_region<lod_avian::AvianLodSceneRegionIndex<'_, '_, chico_groves::wild_grass::vc::WildGrass>, chico_sbs_trees_playground::vegetation_lod::VegetationCull, chico_groves::wild_grass::vc::WildGrass, bevy_ecs::query::filter::With<bevy_camera::camera::Camera>>"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/system/function_system.rs,52,1561291,1
system{name="lod::scene::refresh::cull_regions::enqueue::produce_lod_cull_for_region<lod_avian::AvianLodSceneRegionIndex<'_, '_, chico_groves::tall_grass::vc::TallGrass>, chico_sbs_trees_playground::vegetation_lod::VegetationCull, chico_groves::tall_grass::vc::TallGrass, bevy_ecs::query::filter::With<bevy_camera::camera::Camera>>"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/system/function_system.rs,52,1559292,1
system{name="lod::scene::refresh::cull_regions::enqueue::produce_lod_cull_for_region<lod_avian::AvianLodSceneRegionIndex<'_, '_, chico_groves::goettingen_follow::vc::GoettingenFollow>, chico_sbs_trees_playground::vegetation_lod::VegetationCull, chico_groves::goettingen_follow::vc::GoettingenFollow, bevy_ecs::query::filter::With<bevy_camera::camera::Camera>>"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/system/function_system.rs,52,1559208,1
system{name="lod::scene::refresh::cull_regions::enqueue::produce_lod_cull_for_region<lod_avian::AvianLodSceneRegionIndex<'_, '_, chico_groves::leeward::vc::Leeward>, chico_sbs_trees_playground::vegetation_lod::VegetationCull, chico_groves::leeward::vc::Leeward, bevy_ecs::query::filter::With<bevy_camera::camera::Camera>>"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/system/function_system.rs,52,1558500,1
system{name="lod::scene::refresh::cull_regions::enqueue::produce_lod_cull_for_region<lod_avian::AvianLodSceneRegionIndex<'_, '_, chico_groves::high_bush::vc::HighBush>, chico_sbs_trees_playground::vegetation_lod::VegetationCull, chico_groves::high_bush::vc::HighBush, bevy_ecs::query::filter::With<bevy_camera::camera::Camera>>"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/system/function_system.rs,52,1558042,1
system{name="lod::scene::refresh::cull_regions::enqueue::produce_lod_cull_for_region<lod_avian::AvianLodSceneRegionIndex<'_, '_, chico_groves::rolling_oaks::vc::RollingOaks>, chico_sbs_trees_playground::vegetation_lod::VegetationCull, chico_groves::rolling_oaks::vc::RollingOaks, bevy_ecs::query::filter::With<bevy_camera::camera::Camera>>"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/system/function_system.rs,52,1557792,1
system{name="lod::scene::refresh::cull_regions::enqueue::produce_lod_cull_for_region<lod_avian::AvianLodSceneRegionIndex<'_, '_, chico_groves::palm_shade::vc::PalmShade>, chico_sbs_trees_playground::vegetation_lod::VegetationCull, chico_groves::palm_shade::vc::PalmShade, bevy_ecs::query::filter::With<bevy_camera::camera::Camera>>"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/system/function_system.rs,52,1557000,1
